"","id","round","trial","x","y","z","chosen"
"168",1,7,11,1,3,23.0816541644879,26
"169",1,7,12,6,5,16.7148108808043,47
"170",1,7,13,2,0,25.1804336489147,3
"171",1,7,14,5,3,5.34427395981115,30
"172",1,7,15,7,2,19.2455455474946,24
"173",1,7,16,0,3,23.9264338659006,25
"174",1,7,17,6,6,20.4140579880288,55
"175",1,7,18,5,6,40,54
"176",1,7,19,7,3,31.7019408252393,32
"177",1,7,20,5,7,26.5230187997691,62
"178",1,7,21,0,7,21.0602897256265,57
"179",1,7,22,7,7,10.869307161899,64
"180",1,7,23,6,3,17.4674683733072,31
"181",1,7,24,4,4,13.152397297755,37
"182",1,7,25,2,7,17.3487913625246,59
"183",1,8,0,6,3,26.7910150373027,31
"184",1,8,1,0,1,38.0647533665625,9
"185",1,8,2,2,4,26.1706921542371,35
"186",1,8,3,0,1,38.0647533665625,9
"187",1,8,4,7,6,23.1910907750489,56
"188",1,8,5,3,4,30.3370879827482,36
"189",1,8,6,6,1,18.3842135719816,15
"190",1,8,7,3,6,20.646739577041,52
"191",1,8,8,6,1,18.3842135719816,15
"192",1,8,9,7,6,23.1910907750489,56
"193",1,8,10,6,2,20.7441699214058,23
"194",1,8,11,0,1,38.0647533665625,9
"195",1,8,12,7,6,23.1910907750489,56
"196",1,8,13,2,2,37.9165270329684,19
"197",1,8,14,3,1,33.4207394786957,12
"198",1,8,15,2,5,30.7970493107889,43
"199",1,8,16,5,3,25.9747725683068,30
"200",1,8,17,0,6,36.1633211811765,49
"201",1,8,18,2,3,22.117737088834,27
"202",1,8,19,2,1,45,11
"203",1,8,20,2,4,26.1706921542371,35
"204",1,8,21,1,2,35.4609675742825,18
"205",1,8,22,6,5,11.6490233081376,47
"206",1,8,23,0,2,38.4731734561673,17
"207",1,8,24,1,0,32.6735559571998,2
"208",1,8,25,1,1,43.5912215727724,10
"209",2,1,0,0,2,7.85855084143363,17
"210",2,1,1,2,6,31.8296929778515,51
"211",2,1,2,3,5,21.7337261903249,44
"212",2,1,3,6,2,10.0153407525502,23
"213",2,1,4,3,4,13.6115471732279,36
"214",2,1,5,4,3,7.90409775995412,29
"215",2,1,6,0,6,32.8081397424503,49
"216",2,1,7,1,6,33.3774609089354,50
"217",2,1,8,0,5,26.6415473201443,41
"218",2,1,9,1,5,26.0715176606417,42
"219",2,1,10,2,7,36.3625283108378,59
"220",2,1,11,1,7,37,58
"221",2,1,12,4,0,11.1199933819158,5
"222",2,1,13,0,7,35.2440952590506,57
"223",2,1,14,7,4,20.5469964522221,40
"224",2,1,15,3,7,34.2888681555036,60
"225",2,1,16,3,6,29.3105837430089,52
"226",2,1,17,3,1,6.95235493740251,12
"227",2,1,18,7,7,29.6455581270992,64
"228",2,1,19,4,7,31.9427529881795,61
"229",2,1,20,5,5,20.486904680319,46
"230",2,1,21,2,2,5.39460355627638,19
"231",2,1,22,0,4,18.6766401730351,33
"232",2,1,23,2,5,24.0695597447443,43
"233",2,1,24,1,4,17.3580950247709,34
"234",2,1,25,6,7,29.6889952166025,63
"235",2,2,0,0,5,21.7270027784928,41
"236",2,2,1,5,4,19.2737904557174,38
"237",2,2,2,3,6,14.4090919774183,52
"238",2,2,3,7,1,16.8049783404862,16
"239",2,2,4,3,3,20.7194736844756,28
"240",2,2,5,4,7,7.0491092353614,61
"241",2,2,6,2,7,17.4196715152144,59
"242",2,2,7,1,3,19.5431731906227,26
"243",2,2,8,4,2,24.3094731970726,21
"244",2,2,9,6,7,5.14226402414731,63
"245",2,2,10,6,0,20.0370307845747,7
"246",2,2,11,6,2,22.5281216317079,23
"247",2,2,12,0,1,33.4777390317194,9
"248",2,2,13,0,0,41,1
"249",2,2,14,3,1,27.5295003319748,12
"250",2,2,15,5,3,22.2839985265939,30
"251",2,2,16,7,3,19.4515702644492,32
"252",2,2,17,1,1,30.884576523898,10
"253",2,2,18,1,5,19.5524240204004,42
"254",2,2,19,3,0,30.2994357863884,4
"255",2,2,20,1,0,37.1914049528596,2
"256",2,2,21,2,0,33.464067941066,3
"257",2,2,22,2,1,28.9446998042329,11
"258",2,2,23,0,6,26.9851009966784,49
"259",2,2,24,4,1,26.3355173774291,13
"260",2,2,25,0,4,18.8564873658801,33
"261",2,3,0,3,5,14.3860202215283,44
"262",2,3,1,6,2,27.8540930988809,23
"263",2,3,2,1,5,8.35383893272366,42
"264",2,3,3,5,6,17.9840478762338,54
"265",2,3,4,0,7,5.00357201858842,57
"266",2,3,5,6,1,30.8377564201552,15
"267",2,3,6,5,0,36.0986934500432,6
"268",2,3,7,5,1,33.4625877643378,14
"269",2,3,8,1,1,27.8834506321208,10
"270",2,3,9,6,0,33.2664966536516,7
"271",2,3,10,7,6,19.6573085411254,56
"272",2,3,11,6,7,18.3834711774299,63
"273",2,3,12,3,2,28.278123045101,20
"274",2,3,13,5,2,29.9824270482331,22
"275",2,3,14,7,3,21.7684909013714,32
"276",2,3,15,4,0,37,5
"277",2,3,16,3,0,36.2734466746626,4
"278",2,3,17,3,1,32.8421271455792,12
"279",2,3,18,2,2,25.5204027102761,19
"280",2,3,19,4,1,34.0355381692404,13
"281",2,3,20,6,3,25.0065294347716,31
"282",2,3,21,0,0,29.3889501156071,1
"283",2,3,22,7,0,28.7269744941909,8
"284",2,3,23,2,3,20.0580493282213,27
"285",2,3,24,4,2,30.008552180824,21
"286",2,3,25,2,0,34.4360491196661,3
"287",2,4,0,0,2,26.6381401908331,17
"288",2,4,1,7,0,34.9865709554539,8
"289",2,4,2,1,0,34.5095735456789,2
"290",2,4,3,6,3,26.141151040442,31
"291",2,4,4,6,7,12.1020287485058,63
"292",2,4,5,0,0,29.0474574573477,1
"293",2,4,6,1,4,22.8945172468845,34
"294",2,4,7,5,2,35.3651508273853,22
"295",2,4,8,6,0,37.1896702947243,7
"296",2,4,9,2,2,36.4359860957775,19
"297",2,4,10,2,3,32.1985361729062,27
"298",2,4,11,1,3,28.0721612869461,26
"299",2,4,12,3,3,34.0286632864324,28
"300",2,4,13,6,2,31.8701845508537,23
"301",2,4,14,1,2,32.1725134286768,18
"302",2,4,15,3,2,38.4537544156171,20
"303",2,4,16,3,1,40.9076242885776,12
"304",2,4,17,4,1,40.7129973658477,13
"305",2,4,18,5,1,38.6700734821569,14
"306",2,4,19,4,2,37.9034036146247,21
"307",2,4,20,2,1,38.7791060011258,11
"308",2,4,21,1,1,34.4714469684144,10
"309",2,4,22,5,0,39.4663536995343,6
"310",2,4,23,2,0,38.7427489107976,3
"311",2,4,24,4,0,41,5
"312",2,4,25,3,0,40.9699877040389,4
"313",2,5,0,7,7,28.9272175673971,64
"314",2,5,1,5,6,17.0080917024246,54
"315",2,5,2,1,5,9.50778691729468,42
"316",2,5,3,3,2,20.6861158439419,20
"317",2,5,4,0,1,23.566066367577,9
"318",2,5,5,6,7,21.6046528190693,63
"319",2,5,6,6,0,37.1109662988746,7
"320",2,5,7,5,0,34.0693466118473,6
"321",2,5,8,1,7,5,58
"322",2,5,9,6,1,34.0902004391327,15
"323",2,5,10,7,3,34.9575811093857,32
"324",2,5,11,4,0,31.245319369386,5
"325",2,5,12,6,3,29.229751731498,31
"326",2,5,13,7,0,40,8
"327",2,5,14,7,1,38.1233878784325,16
"328",2,5,15,2,6,6.50756606008591,51
"329",2,5,16,7,2,36.3488741880699,24
"330",2,5,17,6,2,31.4130198415337,23
"331",2,5,18,5,4,21.5192053812093,38
"332",2,5,19,0,3,18.5145478815864,25
"333",2,5,20,5,1,30.2251483748163,14
"334",2,5,21,7,6,30.7578722073918,56
"335",2,5,22,7,5,32.4907663643498,48
"336",2,5,23,7,4,33.8204942428803,40
"337",2,5,24,5,2,26.7413832231916,22
"338",2,5,25,4,7,10.1853321102855,61
"339",2,6,0,3,4,28.0713356460635,36
"340",2,6,1,2,0,21.5850498843157,3
"341",2,6,2,2,4,25.9732027183251,35
"342",2,6,3,1,0,12.9760344250353,2
"343",2,6,4,6,0,45,7
"344",2,6,5,7,0,44.7562663735877,8
"345",2,6,6,6,1,42.5607950211167,15
"346",2,6,7,7,1,42.6848713592955,16
"347",2,6,8,6,2,39.3336482589573,23
"348",2,6,9,6,3,35.6062359120081,31
"349",2,6,10,7,2,39.3795933494612,24
"350",2,6,11,5,0,42.2847559640166,6
"351",2,6,12,5,1,39.6820673788151,14
"352",2,6,13,5,2,36.8786353376755,22
"353",2,6,14,7,3,35.1629418356159,32
"354",2,6,15,5,3,34.0982247847251,30
"355",2,6,16,2,3,24.4741223715944,27
"356",2,6,17,4,0,37.0769305627501,5
"357",2,6,18,4,1,34.8098571582742,13
"358",2,6,19,7,4,30.3344528697976,40
"359",2,6,20,4,2,32.9034274181044,21
"360",2,6,21,6,4,31.5909838448399,39
"361",2,6,22,7,5,25.2020685008736,48
"362",2,6,23,3,0,29.9369816565213,4
"363",2,6,24,3,1,28.615799658267,12
"364",2,6,25,5,4,31.2664554575757,38
"365",2,7,0,5,6,12.1664626597189,54
"366",2,7,1,6,5,11.9204706769996,47
"367",2,7,2,4,2,12.8212702585439,21
"368",2,7,3,7,7,21.5188013911572,64
"369",2,7,4,0,3,11.5476984388553,25
"370",2,7,5,6,0,36.3707195808202,7
"371",2,7,6,7,3,16.6707431440619,32
"372",2,7,7,1,0,20.2394904783347,2
"373",2,7,8,6,2,20.3215359762565,23
"374",2,7,9,5,0,33.3661205296805,6
"375",2,7,10,4,0,29.1251908996203,5
"376",2,7,11,3,4,5.49853608914579,36
"377",2,7,12,2,7,21.5392806742125,59
"378",2,7,13,0,1,15.7164821947683,9
"379",2,7,14,1,1,12.5825941680017,10
"380",2,7,15,2,3,5,27
"381",2,7,16,1,4,9.54705366235211,34
"382",2,7,17,7,0,38,8
"383",2,7,18,7,6,17.0087700264772,56
"384",2,7,19,5,1,24.5239602538252,14
"385",2,7,20,7,1,30.0294708538727,16
"386",2,7,21,2,5,10.2189600470093,43
"387",2,7,22,5,4,9.31530200530262,38
"388",2,7,23,6,1,27.9923057042655,15
"389",2,7,24,3,0,24.5308601634083,4
"390",2,7,25,5,3,11.7288356407738,30
"391",2,8,0,1,4,30.8327595695634,34
"392",2,8,1,5,2,13.6778208745923,22
"393",2,8,2,4,7,21.9787908741526,61
"394",2,8,3,2,4,28.485212396665,35
"395",2,8,4,2,3,30.6722120977929,27
"396",2,8,5,5,7,22.5476343405272,62
"397",2,8,6,3,4,25.6194362521004,36
"398",2,8,7,0,6,15.4440887909428,49
"399",2,8,8,0,1,41.7478226701011,9
"400",2,8,9,1,1,36.5707292921801,10
"401",2,8,10,0,2,44,17
"402",2,8,11,0,3,40.1857250614928,25
"403",2,8,12,1,2,38.3691904921901,18
"404",2,8,13,1,3,35.6838595874641,26
"405",2,8,14,4,6,24.2888815678214,53
"406",2,8,15,0,0,32.0858871597293,1
"407",2,8,16,1,0,28.8771906998683,2
"408",2,8,17,1,5,25.0164200619445,42
"409",2,8,18,4,5,24.2493558381056,45
"410",2,8,19,0,4,32.9739157989089,33
"411",2,8,20,2,2,31.7681472778408,19
"412",2,8,21,2,1,29.9832170177462,11
"413",2,8,22,6,6,23.5361188949754,55
"414",2,8,23,7,7,23.1925779285519,64
"415",2,8,24,5,0,7.48067852652819,6
"416",2,8,25,2,0,24.0164464225918,3
"417",3,1,0,5,2,28.6858359968379,22
"418",3,1,1,2,7,20.9457048165029,59
"419",3,1,2,0,1,7.6848684540879,9
"420",3,1,3,3,2,10.6956101812149,20
"421",3,1,4,2,5,24.3489034086044,43
"422",3,1,5,0,5,27.1720057441351,41
"423",3,1,6,4,2,21.6202621412049,21
"424",3,1,7,7,2,24.2668581200031,24
"425",3,1,8,2,3,6.46584644171384,27
"426",3,1,9,5,5,20.4455762965088,46
"427",3,1,10,4,7,33.6704484334326,61
"428",3,1,11,4,6,36.8202911517443,53
"429",3,1,12,7,6,21.9142561959824,56
"430",3,1,13,2,0,22.4878913810281,3
"431",3,1,14,4,7,33.6704484334326,61
"432",3,1,15,4,7,33.6704484334326,61
"433",3,1,16,5,0,24.1505634940558,6
"434",3,1,17,0,7,34.4047816481834,57
"435",3,1,18,6,7,29.507326285919,63
"436",3,1,19,7,3,28.4676866956778,32
"437",3,1,20,6,1,27.3562618330236,15
"438",3,1,21,5,7,33.165898585827,62
"439",3,1,22,5,0,24.1505634940558,6
"440",3,1,23,0,3,20.7163327925423,25
"441",3,1,24,3,4,17.1125556736875,36
"442",3,1,25,3,0,35.2634551023311,4
"443",3,2,0,3,5,20.313287761985,44
"444",3,2,1,0,5,12.5677009367158,41
"445",3,2,2,6,6,20.4140579880288,55
"446",3,2,3,7,0,22.5807947761047,8
"447",3,2,4,3,3,18.6256990673,28
"448",3,2,5,0,1,20.8138113139798,9
"449",3,2,6,5,0,21.6816821330979,6
"450",3,2,7,5,4,12.7846415757795,38
"451",3,2,8,1,4,18.0745546996122,34
"452",3,2,9,7,7,10.869307161899,64
"453",3,2,10,1,7,22.7373781795792,58
"454",3,2,11,2,2,20.9101827554976,19
"455",3,2,12,4,2,15.574593099236,21
"456",3,2,13,0,6,11.5714756354858,49
"457",3,2,14,2,6,14.7277195222824,51
"458",3,2,15,2,0,25.1804336489147,3
"459",3,2,16,6,2,16.9270280357172,23
"460",3,2,17,5,5,32.7892861629734,46
"461",3,2,18,4,5,27.1760066904113,45
"462",3,2,19,7,1,16.0737669164434,16
"463",3,2,20,6,3,17.4674683733072,31
"464",3,2,21,5,6,40,54
"465",3,2,22,3,1,20.4662846287275,12
"466",3,2,23,7,4,16.210843910839,40
"467",3,2,24,5,7,26.5230187997691,62
"468",3,2,25,1,3,23.0816541644879,26
"469",3,3,0,0,4,19.962871303321,33
"470",3,3,1,0,5,21.5193354723891,41
"471",3,3,2,5,4,30.3172791256559,38
"472",3,3,3,5,7,15.7103887925964,62
"473",3,3,4,5,0,29.932499240465,6
"474",3,3,5,4,6,27.1320640663241,53
"475",3,3,6,0,7,17.2830150468724,57
"476",3,3,7,1,2,18.3975274445103,18
"477",3,3,8,4,3,23.8897530897015,29
"478",3,3,9,4,5,26.5524967143027,45
"479",3,3,10,6,6,18.8439252358307,55
"480",3,3,11,3,0,14.9067885595534,4
"481",3,3,12,3,2,16.6590431802644,20
"482",3,3,13,2,6,8.83696021507114,51
"483",3,3,14,6,5,26.9319822788834,47
"484",3,3,15,7,4,16.056041889529,40
"485",3,3,16,0,0,22.5925399290838,1
"486",3,3,17,6,3,27.0731814549454,31
"487",3,3,18,6,7,5,63
"488",3,3,19,6,1,25.4194621157446,15
"489",3,3,20,2,0,26.2443569567037,3
"490",3,3,21,2,3,11.7172323326925,27
"491",3,3,22,1,3,17.334990308474,26
"492",3,3,23,5,0,29.932499240465,6
"493",3,3,24,7,2,31.4228235484954,24
"494",3,3,25,7,1,35.3689261044715,16
"495",3,4,0,5,1,38.644124149398,14
"496",3,4,1,4,6,10.2991508546528,53
"497",3,4,2,4,4,28.8469743815656,37
"498",3,4,3,3,5,11.6543485719728,44
"499",3,4,4,1,5,11.2316885924414,42
"500",3,4,5,0,3,16.2577992478837,25
"501",3,4,6,7,4,21.7432675226319,40
"502",3,4,7,2,6,34.7100072446802,51
"503",3,4,8,7,6,18.194716635073,56
"504",3,4,9,1,0,26.7668725224432,2
"505",3,4,10,3,1,37.5924308322402,12
"506",3,4,11,6,2,21.7048701188332,23
"507",3,4,12,5,4,32.4641829723262,38
"508",3,4,13,5,1,38.644124149398,14
"509",3,4,14,7,2,18.2544382094555,24
"510",3,4,15,5,3,22.8685204277254,30
"511",3,4,16,3,3,25.619147165421,28
"512",3,4,17,0,7,12.7667873554098,57
"513",3,4,18,6,0,28.3958136234756,7
"514",3,4,19,2,0,31.7152915243877,3
"515",3,4,20,5,7,15.0325548512465,62
"516",3,4,21,4,2,33.4435664851445,21
"517",3,4,22,5,0,38.8985552190564,6
"518",3,4,23,6,5,5,47
"519",3,4,24,4,3,19.3716767811949,29
"520",3,4,25,0,0,25.3302998302219,1
"521",3,5,0,2,5,15.299913306286,43
"522",3,5,1,2,2,27.2356815651346,19
"523",3,5,2,1,3,20.6273046509856,26
"524",3,5,3,0,1,23.6775466730448,9
"525",3,5,4,7,5,21.8440241637338,48
"526",3,5,5,3,1,23.0047286689008,12
"527",3,5,6,4,5,40.7041684450522,45
"528",3,5,7,5,5,33.8084823646988,46
"529",3,5,8,0,0,14.2114879697256,1
"530",3,5,9,7,0,27.2339064557295,8
"531",3,5,10,0,4,5.43702725080149,33
"532",3,5,11,0,6,6.71580873057603,49
"533",3,5,12,4,4,34.4241968257574,37
"534",3,5,13,5,6,32.8517324877256,54
"535",3,5,14,6,5,19.7376351656892,47
"536",3,5,15,5,2,14.668733219815,22
"537",3,5,16,5,0,33.9487052980907,6
"538",3,5,17,5,7,25.1860542465648,62
"539",3,5,18,5,4,18.7234079195035,38
"540",3,5,19,1,0,19.1573521058285,2
"541",3,5,20,3,6,22.9926129821602,52
"542",3,5,21,3,3,16.2698142052558,28
"543",3,5,22,7,4,17.1962677085991,40
"544",3,5,23,2,7,11.7263129082076,59
"545",3,5,24,3,1,23.0047286689008,12
"546",3,5,25,7,7,36.535695689795,64
"547",3,6,0,6,5,24.6782459873829,47
"548",3,6,1,1,6,23.8895410639563,50
"549",3,6,2,6,2,15.4402737403131,23
"550",3,6,3,2,7,21.5709204015318,59
"551",3,6,4,4,0,29.6228843096407,5
"552",3,6,5,0,7,25.6276144830434,57
"553",3,6,6,1,7,27.3939110403893,58
"554",3,6,7,7,3,5,32
"555",3,6,8,2,4,28.3911146000985,35
"556",3,6,9,5,7,35.9786489519092,62
"557",3,6,10,3,2,26.7680462008169,20
"558",3,6,11,3,5,20.90200681822,44
"559",3,6,12,0,1,25.5526336432133,9
"560",3,6,13,2,2,29.584258457686,19
"561",3,6,14,7,7,33.2323079472266,64
"562",3,6,15,1,3,27.8150053025823,26
"563",3,6,16,1,0,23.7800427959281,2
"564",3,6,17,3,0,23.6887079439833,4
"565",3,6,18,7,6,37.848712570805,56
"566",3,6,19,0,3,22.7498969719824,25
"567",3,6,20,5,4,20.3710827788062,38
"568",3,6,21,2,2,29.584258457686,19
"569",3,6,22,6,7,31.806819097431,63
"570",3,6,23,1,5,20.3522037808408,42
"571",3,6,24,0,5,23.1488907787387,41
"572",3,6,25,3,4,21.7624577599374,36
"573",3,7,0,0,7,17.353131304522,57
"574",3,7,1,2,4,29.2266438324425,35
"575",3,7,2,7,2,27.6594482603804,24
"576",3,7,3,5,2,20.1970851941619,22
"577",3,7,4,2,1,12.718722657075,11
"578",3,7,5,6,0,28.7186397651898,7
"579",3,7,6,2,7,15.9403360121275,59
"580",3,7,7,1,4,19.4332640024466,34
"581",3,7,8,4,4,30.6318387189389,37
"582",3,7,9,3,0,11.1803300380583,4
"583",3,7,10,7,3,25.0184773369168,32
"584",3,7,11,0,0,26.4871404567768,1
"585",3,7,12,7,6,20.4118024044417,56
"586",3,7,13,1,3,26.04817980787,26
"587",3,7,14,0,6,22.6268587080586,49
"588",3,7,15,0,2,26.8383208216698,17
"589",3,7,16,6,7,35,63
"590",3,7,17,4,6,14.3692322246997,53
"591",3,7,18,6,4,29.6458518081097,39
"592",3,7,19,0,3,21.4662936886107,25
"593",3,7,20,4,3,24.3343066540799,29
"594",3,7,21,2,0,5,3
"595",3,7,22,3,1,8.86529209932704,12
"596",3,7,23,1,5,13.0727700326476,42
"597",3,7,24,2,2,18.3085010843607,19
"598",3,7,25,1,6,17.1757235014514,50
"599",3,8,0,3,7,40.9089497587154,60
"600",3,8,1,0,7,22.6140038799137,57
"601",3,8,2,6,2,15.306299766065,23
"602",3,8,3,0,2,45,17
"603",3,8,4,2,0,33.5740662097278,3
"604",3,8,5,5,7,26.94658141493,62
"605",3,8,6,1,3,26.3881362107056,26
"606",3,8,7,2,6,28.8841983219351,51
"607",3,8,8,5,4,27.6060837515852,38
"608",3,8,9,3,5,32.5209320592143,44
"609",3,8,10,2,6,28.8841983219351,51
"610",3,8,11,6,0,25.6117623804696,7
"611",3,8,12,4,0,21.5194503360743,5
"612",3,8,13,2,4,11.1063124236575,35
"613",3,8,14,0,3,25.9403567910884,25
"614",3,8,15,1,2,42.8209094528159,18
"615",3,8,16,2,7,25.3824216820706,59
"616",3,8,17,3,1,32.141974109081,12
