"","id","age","condition","round","trial","x","y","z"
"121",1,7,1,5,16,7,5,24.513613406143
"122",1,7,1,5,17,1,6,23.7819858966133
"123",1,7,1,5,18,3,7,31.4600847472074
"124",1,7,1,5,19,6,3,25.1629095958545
"125",1,7,1,5,20,6,5,22.3772411287774
"126",1,7,1,5,21,7,3,27.9688200716779
"127",1,7,1,5,22,5,6,22.1532802938875
"128",1,7,1,5,23,1,1,36.459029241061
"129",1,7,1,5,24,5,4,31.6902545240552
"130",1,7,1,5,25,4,3,23.837676618659
"131",1,7,1,6,0,7,5,22.3877263738509
"132",1,7,1,6,1,1,2,28.5791121176976
"133",1,7,1,6,2,7,1,38.5673144248841
"134",1,7,1,6,3,5,2,14.0935049282108
"135",1,7,1,6,4,5,3,16.1474816692648
"136",1,7,1,6,5,7,4,10.7533512604058
"137",1,7,1,6,6,6,2,18.7110424427502
"138",1,7,1,6,7,2,5,29.2777706592458
"139",1,7,1,6,8,4,7,31.6767045428652
"140",1,7,1,6,9,7,0,37.1026415322915
"141",1,7,1,6,10,0,2,19.4357877436592
"142",1,7,1,6,11,7,2,26.1432253826456
"143",1,7,1,6,12,6,5,14.181261822489
"144",1,7,1,6,13,1,6,33.1049031399412
"145",1,7,1,6,14,3,6,31.0674039471717
"146",1,7,1,6,15,5,2,14.0935049282108
"147",1,7,1,6,16,2,6,29.6510914142242
"148",1,7,1,6,17,0,7,33.2073549544683
"149",1,7,1,6,18,5,2,14.0935049282108
"150",1,7,1,6,19,2,3,32.9225373903459
"151",1,7,1,6,20,2,6,29.6510914142242
"152",1,7,1,6,21,7,7,21.2522179101028
"153",1,7,1,6,22,5,0,26.3001698550594
"154",1,7,1,6,23,4,7,31.6767045428652
"155",1,7,1,6,24,7,5,22.3877263738509
"156",1,7,1,6,25,4,7,31.6767045428652
"157",1,7,1,7,0,5,5,32.7892861629734
"158",1,7,1,7,1,1,3,23.0816541644879
"159",1,7,1,7,2,2,6,14.7277195222824
"160",1,7,1,7,3,6,3,17.4674683733072
"161",1,7,1,7,4,1,4,18.0745546996122
"162",1,7,1,7,5,0,0,12.2858923545566
"163",1,7,1,7,6,2,2,20.9101827554976
"164",1,7,1,7,7,6,2,16.9270280357172
"165",1,7,1,7,8,0,4,17.1299147137803
"166",1,7,1,7,9,3,4,23.0737654393438
"167",1,7,1,7,10,5,5,32.7892861629734
"168",1,7,1,7,11,0,0,12.2858923545566
"169",1,7,1,7,12,1,2,18.8460537154625
"170",1,7,1,7,13,7,3,31.7019408252393
"171",1,7,1,7,14,0,4,17.1299147137803
"172",1,7,1,7,15,0,5,12.5677009367158
"173",1,7,1,7,16,1,2,18.8460537154625
"174",1,7,1,7,17,5,3,5.34427395981115
"175",1,7,1,7,18,7,0,22.5807947761047
"176",1,7,1,7,19,5,4,12.7846415757795
"177",1,7,1,7,20,4,7,21.9249186844556
"178",1,7,1,7,21,0,6,11.5714756354858
"179",1,7,1,7,22,7,2,19.2455455474946
"180",1,7,1,7,23,4,6,31.5451363345831
"181",1,7,1,7,24,6,2,16.9270280357172
"182",1,7,1,7,25,1,6,11.2470748172922
"183",1,7,1,8,0,5,6,5
"184",1,7,1,8,1,5,3,25.9747725683068
"185",1,7,1,8,2,5,7,19.8389380464352
"186",1,7,1,8,3,1,4,21.6178867135161
"187",1,7,1,8,4,6,5,11.6490233081376
"188",1,7,1,8,5,0,3,32.731443407645
"189",1,7,1,8,6,0,3,32.731443407645
"190",1,7,1,8,7,1,1,43.5912215727724
"191",1,7,1,8,8,6,7,21.2450461701028
"192",1,7,1,8,9,0,3,32.731443407645
"193",1,7,1,8,10,6,4,20.8096214931237
"194",1,7,1,8,11,3,7,22.0896304590393
"195",1,7,1,8,12,0,6,36.1633211811765
"196",1,7,1,8,13,0,3,32.731443407645
"197",1,7,1,8,14,6,2,20.7441699214058
"198",1,7,1,8,15,6,0,27.3911704879462
"199",1,7,1,8,16,4,0,29.220059979886
"200",1,7,1,8,17,0,2,38.4731734561673
"201",1,7,1,8,18,6,5,11.6490233081376
"202",1,7,1,8,19,0,5,26.7230828444466
"203",1,7,1,8,20,4,4,25.1128231816229
"204",1,7,1,8,21,4,2,26.3634792624082
"205",1,7,1,8,22,1,7,27.4780065808099
"206",1,7,1,8,23,0,6,36.1633211811765
"207",1,7,1,8,24,0,1,38.0647533665625
"208",1,7,1,8,25,3,2,27.4736920578141
"209",2,10,0,1,0,5,6,26.0397529663582
"210",2,10,0,1,1,0,2,7.85855084143363
"211",2,10,0,1,2,2,1,7.27816444215847
"212",2,10,0,1,3,1,7,37
"213",2,10,0,1,4,5,2,7.52380063674619
"214",2,10,0,1,5,5,7,30.2978894380347
"215",2,10,0,1,6,3,0,12.4748892967075
"216",2,10,0,1,7,2,4,15.3209821996377
"217",2,10,0,1,8,2,4,15.3209821996377
"218",2,10,0,1,9,0,2,7.85855084143363
"219",2,10,0,1,10,0,1,8.76100370329433
"220",2,10,0,1,11,3,3,7.41551770008937
"221",2,10,0,1,12,0,6,32.8081397424503
"222",2,10,0,1,13,6,7,29.6889952166025
"223",2,10,0,1,14,2,6,31.8296929778515
"224",2,10,0,1,15,3,7,34.2888681555036
"225",2,10,0,1,16,7,0,6.57158814195815
"226",2,10,0,1,17,4,0,11.1199933819158
"227",2,10,0,1,18,3,3,7.41551770008937
"228",2,10,0,1,19,7,5,24.2087350348883
"229",2,10,0,1,20,6,6,26.3599409710285
"230",2,10,0,1,21,1,2,6.49956577675765
"231",2,10,0,1,22,4,0,11.1199933819158
"232",2,10,0,1,23,2,0,13.3244070739014
"233",2,10,0,1,24,3,0,12.4748892967075
"234",2,10,0,1,25,7,4,20.5469964522221
"235",2,10,0,2,0,7,7,6.72739129693427
"236",2,10,0,2,1,6,4,19.3008886036881
"237",2,10,0,2,2,6,7,5.14226402414731
"238",2,10,0,2,3,2,3,19.8042922562831
"239",2,10,0,2,4,3,4,18.1494148929625
"240",2,10,0,2,5,7,2,18.8691613869125
"241",2,10,0,2,6,1,4,17.9808096147244
"242",2,10,0,2,7,4,7,7.0491092353614
"243",2,10,0,2,8,7,5,15.4547069747838
"244",2,10,0,2,9,3,3,20.7194736844756
"245",2,10,0,2,10,2,1,28.9446998042329
"246",2,10,0,2,11,2,5,17.6925600016072
"247",2,10,0,2,12,0,6,26.9851009966784
"248",2,10,0,2,13,1,2,24.2823765554778
"249",2,10,0,2,14,1,1,30.884576523898
"250",2,10,0,2,15,7,5,15.4547069747838
"251",2,10,0,2,16,1,7,24.5343880404909
"252",2,10,0,2,17,2,7,17.4196715152144
"253",2,10,0,2,18,6,5,15.4647832437934
"254",2,10,0,2,19,6,3,21.7630295810041
"255",2,10,0,2,20,6,4,19.3008886036881
"256",2,10,0,2,21,1,6,22.5071043450338
"257",2,10,0,2,22,4,4,18.7330469599752
"258",2,10,0,2,23,1,2,24.2823765554778
"259",2,10,0,2,24,4,7,7.0491092353614
"260",2,10,0,2,25,3,1,27.5295003319748
"261",2,10,0,3,0,2,5,10.8852096757065
"262",2,10,0,3,1,6,3,25.0065294347716
"263",2,10,0,3,2,1,0,32.0000270596046
"264",2,10,0,3,3,0,1,25.3541039453615
"265",2,10,0,3,4,2,3,20.0580493282213
"266",2,10,0,3,5,6,6,19.6467870999014
"267",2,10,0,3,6,6,5,21.0046976155294
"268",2,10,0,3,7,2,5,10.8852096757065
"269",2,10,0,3,8,2,0,34.4360491196661
"270",2,10,0,3,9,3,7,9.32429662457457
"271",2,10,0,3,10,1,5,8.35383893272366
"272",2,10,0,3,11,1,6,6.03853540754704
"273",2,10,0,3,12,5,6,17.9840478762338
"274",2,10,0,3,13,7,5,19.9291672094391
"275",2,10,0,3,14,3,1,32.8421271455792
"276",2,10,0,3,15,3,6,11.3291458277508
"277",2,10,0,3,16,2,4,14.9839527042774
"278",2,10,0,3,17,2,5,10.8852096757065
"279",2,10,0,3,18,4,5,17.8580897500386
"280",2,10,0,3,19,7,4,20.4935137043066
"281",2,10,0,3,20,5,3,26.3551577463211
"282",2,10,0,3,21,6,1,30.8377564201552
"283",2,10,0,3,22,6,5,21.0046976155294
"284",2,10,0,3,23,7,7,19.3341113035753
"285",2,10,0,3,24,2,4,14.9839527042774
"286",2,10,0,3,25,3,2,28.278123045101
"287",2,10,0,4,0,2,4,26.8012158551055
"288",2,10,0,4,1,0,0,29.0474574573477
"289",2,10,0,4,2,0,4,18.1209855568043
"290",2,10,0,4,3,7,6,7.69572007605837
"291",2,10,0,4,4,6,5,15.0030711926745
"292",2,10,0,4,5,1,6,12.668946465179
"293",2,10,0,4,6,1,4,22.8945172468845
"294",2,10,0,4,7,6,6,12.3174821875702
"295",2,10,0,4,8,1,5,17.4623437489687
"296",2,10,0,4,9,0,0,29.0474574573477
"297",2,10,0,4,10,1,5,17.4623437489687
"298",2,10,0,4,11,0,1,28.8452532521839
"299",2,10,0,4,12,7,0,34.9865709554539
"300",2,10,0,4,13,5,7,16.0927113387544
"301",2,10,0,4,14,2,5,21.3267390414469
"302",2,10,0,4,15,5,2,35.3651508273853
"303",2,10,0,4,16,3,4,28.6410219277829
"304",2,10,0,4,17,3,1,40.9076242885776
"305",2,10,0,4,18,2,0,38.7427489107976
"306",2,10,0,4,19,1,4,22.8945172468845
"307",2,10,0,4,20,0,0,29.0474574573477
"308",2,10,0,4,21,1,3,28.0721612869461
"309",2,10,0,4,22,0,0,29.0474574573477
"310",2,10,0,4,23,4,2,37.9034036146247
"311",2,10,0,4,24,5,4,24.4698374155695
"312",2,10,0,4,25,4,1,40.7129973658477
"313",2,10,0,5,0,2,7,5.00985632044436
"314",2,10,0,5,1,5,2,26.7413832231916
"315",2,10,0,5,2,4,7,10.1853321102855
"316",2,10,0,5,3,6,6,23.5423742881918
"317",2,10,0,5,4,1,6,6.6653931200112
"318",2,10,0,5,5,0,2,21.6110266903241
"319",2,10,0,5,6,0,7,6.62528682247259
"320",2,10,0,5,7,4,1,26.9682826499241
"321",2,10,0,5,8,6,0,37.1109662988746
"322",2,10,0,5,9,1,3,16.7012755062475
"323",2,10,0,5,10,7,1,38.1233878784325
"324",2,10,0,5,11,2,4,12.4720538948888
"325",2,10,0,5,12,2,7,5.00985632044436
"326",2,10,0,5,13,2,5,9.20127044435318
"327",2,10,0,5,14,4,6,11.7852951524937
"328",2,10,0,5,15,3,3,17.0655512888902
"329",2,10,0,5,16,3,1,24.6777601024595
"330",2,10,0,5,17,0,2,21.6110266903241
"331",2,10,0,5,18,2,5,9.20127044435318
"332",2,10,0,5,19,4,1,26.9682826499241
"333",2,10,0,5,20,5,7,15.2576440646021
"334",2,10,0,5,21,6,6,23.5423742881918
"335",2,10,0,5,22,1,1,23.0670188482568
"336",2,10,0,5,23,0,0,23.8481669833092
"337",2,10,0,5,24,3,7,6.76739888045021
"338",2,10,0,5,25,3,3,17.0655512888902
"339",2,10,0,6,0,7,7,16.7465688973769
"340",2,10,0,6,1,6,7,20.4446250137165
"341",2,10,0,6,2,5,1,39.6820673788151
"342",2,10,0,6,3,6,5,27.4281927743732
"343",2,10,0,6,4,2,0,21.5850498843157
"344",2,10,0,6,5,1,4,23.4213265773459
"345",2,10,0,6,6,6,6,23.5158325638991
"346",2,10,0,6,7,6,1,42.5607950211167
"347",2,10,0,6,8,0,1,7.68692771528073
"348",2,10,0,6,9,6,7,20.4446250137165
"349",2,10,0,6,10,7,1,42.6848713592955
"350",2,10,0,6,11,7,4,30.3344528697976
"351",2,10,0,6,12,2,2,22.8043252489174
"352",2,10,0,6,13,6,6,23.5158325638991
"353",2,10,0,6,14,5,2,36.8786353376755
"354",2,10,0,6,15,2,0,21.5850498843157
"355",2,10,0,6,16,6,3,35.6062359120081
"356",2,10,0,6,17,5,5,28.3145729286647
"357",2,10,0,6,18,7,6,20.3989258003356
"358",2,10,0,6,19,6,5,27.4281927743732
"359",2,10,0,6,20,7,1,42.6848713592955
"360",2,10,0,6,21,2,5,26.5346661952975
"361",2,10,0,6,22,6,2,39.3336482589573
"362",2,10,0,6,23,4,7,23.6946930379085
"363",2,10,0,6,24,1,0,12.9760344250353
"364",2,10,0,6,25,3,7,23.5170339280963
"365",2,10,0,7,0,0,7,31.4049316185838
"366",2,10,0,7,1,7,2,22.3244529351469
"367",2,10,0,7,2,2,6,15.6996608179682
"368",2,10,0,7,3,0,5,20.2616354606942
"369",2,10,0,7,4,1,5,14.5867845189549
"370",2,10,0,7,5,4,4,6.8287859279299
"371",2,10,0,7,6,1,6,20.6939688019751
"372",2,10,0,7,7,5,4,9.31530200530262
"373",2,10,0,7,8,5,6,12.1664626597189
"374",2,10,0,7,9,3,3,5.71135098713286
"375",2,10,0,7,10,0,4,14.7206183932696
"376",2,10,0,7,11,3,2,9.00180591410371
"377",2,10,0,7,12,6,1,27.9923057042655
"378",2,10,0,7,13,4,4,6.8287859279299
"379",2,10,0,7,14,0,4,14.7206183932696
"380",2,10,0,7,15,3,2,9.00180591410371
"381",2,10,0,7,16,4,6,11.2440851067586
"382",2,10,0,7,17,2,5,10.2189600470093
"383",2,10,0,7,18,7,6,17.0087700264772
"384",2,10,0,7,19,1,3,6.99398072395842
"385",2,10,0,7,20,2,2,7.03392154809738
"386",2,10,0,7,21,4,6,11.2440851067586
"387",2,10,0,7,22,6,2,20.3215359762565
"388",2,10,0,7,23,1,3,6.99398072395842
"389",2,10,0,7,24,5,2,16.9321387961696
"390",2,10,0,7,25,4,1,20.0212853773351
"391",2,10,0,8,0,6,4,20.1931174266024
"392",2,10,0,8,1,4,5,24.2493558381056
"393",2,10,0,8,2,3,2,24.5196604362642
"394",2,10,0,8,3,1,7,11.5838939864101
"395",2,10,0,8,4,3,2,24.5196604362642
"396",2,10,0,8,5,0,7,6.64482659376595
"397",2,10,0,8,6,4,2,18.0384022904486
"398",2,10,0,8,7,4,6,24.2888815678214
"399",2,10,0,8,8,1,5,25.0164200619445
"400",2,10,0,8,9,6,1,8.81568740675762
"401",2,10,0,8,10,5,5,23.0347070855453
"402",2,10,0,8,11,5,1,10.6644769055544
"403",2,10,0,8,12,3,1,22.5558872093509
"404",2,10,0,8,13,2,7,16.3775166340284
"405",2,10,0,8,14,6,6,23.5361188949754
"406",2,10,0,8,15,7,1,9.94896487184628
"407",2,10,0,8,16,7,6,24.2057283868107
"408",2,10,0,8,17,3,4,25.6194362521004
"409",2,10,0,8,18,2,3,30.6722120977929
"410",2,10,0,8,19,5,3,16.9408924213729
"411",2,10,0,8,20,1,3,35.6838595874641
"412",2,10,0,8,21,3,2,24.5196604362642
"413",2,10,0,8,22,4,0,12.0918793803178
"414",2,10,0,8,23,6,7,22.7035657582712
"415",2,10,0,8,24,6,0,5.13423974687523
"416",2,10,0,8,25,4,4,22.5661873640564
"417",3,10,1,1,0,2,7,20.9457048165029
"418",3,10,1,1,1,0,5,27.1720057441351
"419",3,10,1,1,2,1,7,26.4833951163672
"420",3,10,1,1,3,7,4,20.9133186878589
"421",3,10,1,1,4,4,2,21.6202621412049
"422",3,10,1,1,5,4,4,23.3384019634161
"423",3,10,1,1,6,3,6,37.7744601746797
"424",3,10,1,1,7,4,3,13.5887858458479
"425",3,10,1,1,8,7,6,21.9142561959824
"426",3,10,1,1,9,3,0,35.2634551023311
"427",3,10,1,1,10,2,5,24.3489034086044
"428",3,10,1,1,11,1,2,5
"429",3,10,1,1,12,6,7,29.507326285919
"430",3,10,1,1,13,3,5,36.7256070473147
"431",3,10,1,1,14,0,2,7.83864190105452
"432",3,10,1,1,15,1,4,25.0003622949919
"433",3,10,1,1,16,6,3,31.9549914934812
"434",3,10,1,1,17,4,1,30.8205280299717
"435",3,10,1,1,18,4,5,38.5813808064004
"436",3,10,1,1,19,6,0,21.1600038540899
"437",3,10,1,1,20,5,7,33.165898585827
"438",3,10,1,1,21,4,6,36.8202911517443
"439",3,10,1,1,22,4,0,41
"440",3,10,1,1,23,4,0,41
"441",3,10,1,1,24,3,6,37.7744601746797
"442",3,10,1,1,25,4,5,38.5813808064004
"443",3,10,1,2,0,5,3,5.34427395981115
"444",3,10,1,2,1,1,1,21.2533540541626
"445",3,10,1,2,2,0,3,23.9264338659006
"446",3,10,1,2,3,5,7,26.5230187997691
"447",3,10,1,2,4,7,1,16.0737669164434
"448",3,10,1,2,5,5,1,21.6776360593654
"449",3,10,1,2,6,6,1,20.1882945997392
"450",3,10,1,2,7,4,5,27.1760066904113
"451",3,10,1,2,8,1,2,18.8460537154625
"452",3,10,1,2,9,0,7,21.0602897256265
"453",3,10,1,2,10,4,3,5
"454",3,10,1,2,11,3,5,20.313287761985
"455",3,10,1,2,12,6,5,16.7148108808043
"456",3,10,1,2,13,5,3,5.34427395981115
"457",3,10,1,2,14,1,2,18.8460537154625
"458",3,10,1,2,15,1,2,18.8460537154625
"459",3,10,1,2,16,0,6,11.5714756354858
"460",3,10,1,2,17,5,4,12.7846415757795
"461",3,10,1,2,18,5,3,5.34427395981115
"462",3,10,1,2,19,1,2,18.8460537154625
"463",3,10,1,2,20,5,6,40
"464",3,10,1,2,21,1,1,21.2533540541626
"465",3,10,1,2,22,1,7,22.7373781795792
"466",3,10,1,2,23,7,7,10.869307161899
"467",3,10,1,2,24,4,1,17.490487824806
"468",3,10,1,2,25,6,6,20.4140579880288
"469",3,10,1,3,0,4,1,22.9624577070657
"470",3,10,1,3,1,5,6,24.8915974578917
"471",3,10,1,3,2,6,5,26.9319822788834
"472",3,10,1,3,3,5,0,29.932499240465
"473",3,10,1,3,4,0,3,23.1333626337134
"474",3,10,1,3,5,6,0,32.8515036136535
"475",3,10,1,3,6,2,1,20.3470150357979
"476",3,10,1,3,7,6,2,23.9919174294565
"477",3,10,1,3,8,0,7,17.2830150468724
"478",3,10,1,3,9,0,4,19.962871303321
"479",3,10,1,3,10,6,2,23.9919174294565
"480",3,10,1,3,11,2,7,13.6518094815676
"481",3,10,1,3,12,7,1,35.3689261044715
"482",3,10,1,3,13,3,7,13.4490082478785
"483",3,10,1,3,14,5,0,29.932499240465
"484",3,10,1,3,15,4,6,27.1320640663241
"485",3,10,1,3,16,5,2,22.1896312106506
"486",3,10,1,3,17,3,5,19.2947258838394
"487",3,10,1,3,18,3,5,19.2947258838394
"488",3,10,1,3,19,5,1,23.5583104066885
"489",3,10,1,3,20,5,3,27.3972870388361
"490",3,10,1,3,21,0,0,22.5925399290838
"491",3,10,1,3,22,6,1,25.4194621157446
"492",3,10,1,3,23,3,4,19.5654593694737
"493",3,10,1,3,24,1,0,37
"494",3,10,1,3,25,1,6,16.3648003599468
"495",3,10,1,4,0,5,7,15.0325548512465
"496",3,10,1,4,1,1,7,25.7396530917317
"497",3,10,1,4,2,4,2,33.4435664851445
"498",3,10,1,4,3,1,5,11.2316885924414
"499",3,10,1,4,4,6,2,21.7048701188332
"500",3,10,1,4,5,6,1,32.3519932424224
"501",3,10,1,4,6,1,0,26.7668725224432
"502",3,10,1,4,7,7,5,13.7559243022013
"503",3,10,1,4,8,6,0,28.3958136234756
"504",3,10,1,4,9,4,0,36.0205028916952
"505",3,10,1,4,10,3,3,25.619147165421
"506",3,10,1,4,11,2,2,31.2415270758604
"507",3,10,1,4,12,5,5,17.6926411371796
"508",3,10,1,4,13,0,1,27.6639511491291
"509",3,10,1,4,14,5,7,15.0325548512465
"510",3,10,1,4,15,6,5,5
"511",3,10,1,4,16,7,7,14.2264132472488
"512",3,10,1,4,17,3,7,20.6358883917136
"513",3,10,1,4,18,1,7,25.7396530917317
"514",3,10,1,4,19,7,4,21.7432675226319
"515",3,10,1,4,20,6,1,32.3519932424224
"516",3,10,1,4,21,1,6,23.3909171824242
"517",3,10,1,4,22,2,1,35.1919898963966
"518",3,10,1,4,23,1,4,11.7956210518755
"519",3,10,1,4,24,0,1,27.6639511491291
"520",3,10,1,4,25,2,2,31.2415270758604
"521",3,10,1,5,0,2,6,11.812189013399
"522",3,10,1,5,1,4,6,34.2892389935083
"523",3,10,1,5,2,3,5,26.6815456376723
"524",3,10,1,5,3,1,5,5.92641426149868
"525",3,10,1,5,4,5,5,33.8084823646988
"526",3,10,1,5,5,2,5,15.299913306286
"527",3,10,1,5,6,2,6,11.812189013399
"528",3,10,1,5,7,2,0,21.4555712270881
"529",3,10,1,5,8,1,7,13.0926941060473
"530",3,10,1,5,9,7,7,36.535695689795
"531",3,10,1,5,10,0,1,23.6775466730448
"532",3,10,1,5,11,5,7,25.1860542465648
"533",3,10,1,5,12,0,3,30.3440417920285
"534",3,10,1,5,13,7,5,21.8440241637338
"535",3,10,1,5,14,2,1,34.9374721448933
"536",3,10,1,5,15,7,5,21.8440241637338
"537",3,10,1,5,16,3,3,16.2698142052558
"538",3,10,1,5,17,6,6,30.4656730437032
"539",3,10,1,5,18,6,2,32.8547190385888
"540",3,10,1,5,19,5,7,25.1860542465648
"541",3,10,1,5,20,7,7,36.535695689795
"542",3,10,1,5,21,3,7,11.2291952815845
"543",3,10,1,5,22,6,4,7.95564766525244
"544",3,10,1,5,23,0,7,10.1978781001307
"545",3,10,1,5,24,0,5,9.09222543854427
"546",3,10,1,5,25,2,4,20.158473342856
"547",3,10,1,6,0,7,5,25.1511316558869
"548",3,10,1,6,1,0,4,23.6561357173726
"549",3,10,1,6,2,7,4,10.7478889916695
"550",3,10,1,6,3,7,5,25.1511316558869
"551",3,10,1,6,4,7,2,13.3171245853786
"552",3,10,1,6,5,4,0,29.6228843096407
"553",3,10,1,6,6,7,6,37.848712570805
"554",3,10,1,6,7,4,2,27.0820474341147
"555",3,10,1,6,8,7,7,33.2323079472266
"556",3,10,1,6,9,3,4,21.7624577599374
"557",3,10,1,6,10,0,6,27.2039072937724
"558",3,10,1,6,11,0,2,29.3988081966524
"559",3,10,1,6,12,3,6,20.6371521858947
"560",3,10,1,6,13,2,2,29.584258457686
"561",3,10,1,6,14,0,3,22.7498969719824
"562",3,10,1,6,15,1,1,26.139746632091
