"","id","round","trial","x","y","z","chosen"
"156",1,6,25,7,3,14.4295582465301,32
"157",1,7,0,1,7,22.7373781795792,58
"158",1,7,1,0,4,17.1299147137803,33
"159",1,7,2,7,6,10.0191895617432,56
"160",1,7,3,3,1,20.4662846287275,12
"161",1,7,4,5,5,32.7892861629734,46
"162",1,7,5,7,7,10.869307161899,64
"163",1,7,6,4,1,17.490487824806,13
"164",1,7,7,1,0,14.4516911694774,2
"165",1,7,8,3,4,23.0737654393438,36
"166",1,7,9,1,0,14.4516911694774,2
"167",1,7,10,4,2,15.574593099236,21
"168",1,7,11,2,5,22.0674827982156,43
"169",1,7,12,7,2,19.2455455474946,24
"170",1,7,13,6,1,20.1882945997392,15
"171",1,7,14,5,4,12.7846415757795,38
"172",1,7,15,5,0,21.6816821330979,6
"173",1,7,16,7,2,19.2455455474946,24
"174",1,7,17,2,1,28.7911206599773,11
"175",1,7,18,3,1,20.4662846287275,12
"176",1,7,19,4,1,17.490487824806,13
"177",1,7,20,1,7,22.7373781795792,58
"178",1,7,21,0,0,12.2858923545566,1
"179",1,7,22,0,6,11.5714756354858,49
"180",1,7,23,3,7,18.6677427352195,60
"181",1,7,24,7,7,10.869307161899,64
"182",1,7,25,7,6,10.0191895617432,56
"183",1,8,0,1,3,27.2499022009783,26
"184",1,8,1,2,2,37.9165270329684,19
"185",1,8,2,0,4,22.6071312256041,33
"186",1,8,3,4,6,12.1725306489182,53
"187",1,8,4,0,0,32.8806127908035,1
"188",1,8,5,4,6,12.1725306489182,53
"189",1,8,6,0,5,26.7230828444466,41
"190",1,8,7,3,3,21.1643835545228,28
"191",1,8,8,4,3,26.3980306234189,29
"192",1,8,9,2,3,22.117737088834,27
"193",1,8,10,2,2,37.9165270329684,19
"194",1,8,11,7,4,25.9615256412983,40
"195",1,8,12,6,5,11.6490233081376,47
"196",1,8,13,4,2,26.3634792624082,21
"197",1,8,14,7,2,24.6384403536169,24
"198",1,8,15,3,6,20.646739577041,52
"199",1,8,16,5,4,19.5392660264248,38
"200",1,8,17,3,5,30.0516035841634,44
"201",1,8,18,4,2,26.3634792624082,21
"202",1,8,19,0,4,22.6071312256041,33
"203",1,8,20,1,4,21.6178867135161,34
"204",1,8,21,6,1,18.3842135719816,15
"205",1,8,22,1,5,27.7522025501719,42
"206",1,8,23,0,1,38.0647533665625,9
"207",1,8,24,5,5,9.38765212084725,46
"208",1,8,25,1,2,35.4609675742825,18
"209",2,1,0,5,2,7.52380063674619,22
"210",2,1,1,3,7,34.2888681555036,60
"211",2,1,2,4,6,27.0803184104743,53
"212",2,1,3,7,4,20.5469964522221,40
"213",2,1,4,5,6,26.0397529663582,54
"214",2,1,5,5,2,7.52380063674619,22
"215",2,1,6,0,5,26.6415473201443,41
"216",2,1,7,3,2,5,20
"217",2,1,8,2,4,15.3209821996377,35
"218",2,1,9,1,4,17.3580950247709,34
"219",2,1,10,4,6,27.0803184104743,53
"220",2,1,11,6,3,13.2144674638626,31
"221",2,1,12,7,6,27.2333840679552,56
"222",2,1,13,7,5,24.2087350348883,48
"223",2,1,14,1,6,33.3774609089354,50
"224",2,1,15,2,6,31.8296929778515,51
"225",2,1,16,3,7,34.2888681555036,60
"226",2,1,17,7,0,6.57158814195815,8
"227",2,1,18,3,5,21.7337261903249,44
"228",2,1,19,3,4,13.6115471732279,36
"229",2,1,20,0,6,32.8081397424503,49
"230",2,1,21,3,7,34.2888681555036,60
"231",2,1,22,5,5,20.486904680319,46
"232",2,1,23,1,7,37,58
"233",2,1,24,0,4,18.6766401730351,33
"234",2,1,25,1,1,7.90463834994222,10
"235",2,2,0,6,6,10.6944873605137,55
"236",2,2,1,1,7,24.5343880404909,58
"237",2,2,2,1,4,17.9808096147244,34
"238",2,2,3,6,1,21.7157667928808,15
"239",2,2,4,4,2,24.3094731970726,21
"240",2,2,5,7,2,18.8691613869125,24
"241",2,2,6,3,3,20.7194736844756,28
"242",2,2,7,1,2,24.2823765554778,18
"243",2,2,8,4,4,18.7330469599752,37
"244",2,2,9,3,2,23.9718993054756,20
"245",2,2,10,7,0,14.1650480930868,8
"246",2,2,11,1,1,30.884576523898,10
"247",2,2,12,1,2,24.2823765554778,18
"248",2,2,13,6,7,5.14226402414731,63
"249",2,2,14,7,7,6.72739129693427,64
"250",2,2,15,6,3,21.7630295810041,31
"251",2,2,16,0,1,33.4777390317194,9
"252",2,2,17,1,5,19.5524240204004,42
"253",2,2,18,5,5,15.3209905168726,46
"254",2,2,19,3,2,23.9718993054756,20
"255",2,2,20,5,6,10.6077982152344,54
"256",2,2,21,4,0,27.3559279372742,5
"257",2,2,22,5,3,22.2839985265939,30
"258",2,2,23,2,2,23.7858649559596,19
"259",2,2,24,7,4,18.2443189552345,40
"260",2,2,25,0,5,21.7270027784928,41
"261",2,3,0,4,1,34.0355381692404,13
"262",2,3,1,7,7,19.3341113035753,64
"263",2,3,2,3,7,9.32429662457457,60
"264",2,3,3,4,6,14.9618113964165,53
"265",2,3,4,2,0,34.4360491196661,3
"266",2,3,5,1,7,5,58
"267",2,3,6,6,5,21.0046976155294,47
"268",2,3,7,1,6,6.03853540754704,50
"269",2,3,8,4,0,37,5
"270",2,3,9,4,4,21.4506366381262,37
"271",2,3,10,4,6,14.9618113964165,53
"272",2,3,11,1,0,32.0000270596046,2
"273",2,3,12,1,2,22.6636979405087,18
"274",2,3,13,5,3,26.3551577463211,30
"275",2,3,14,2,6,8.06702112271905,51
"276",2,3,15,0,3,15.1007358122805,25
"277",2,3,16,6,7,18.3834711774299,63
"278",2,3,17,7,4,20.4935137043066,40
"279",2,3,18,6,7,18.3834711774299,63
"280",2,3,19,7,0,28.7269744941909,8
"281",2,3,20,1,1,27.8834506321208,10
"282",2,3,21,7,5,19.9291672094391,48
"283",2,3,22,2,7,6.4921200068904,59
"284",2,3,23,0,3,15.1007358122805,25
"285",2,3,24,5,5,20.2864789893518,46
"286",2,3,25,1,0,32.0000270596046,2
"287",2,4,0,5,0,39.4663536995343,6
"288",2,4,1,4,2,37.9034036146247,21
"289",2,4,2,2,7,13.7618334862694,59
"290",2,4,3,6,4,20.003993937252,39
"291",2,4,4,2,7,13.7618334862694,59
"292",2,4,5,2,7,13.7618334862694,59
"293",2,4,6,4,4,27.7379982015442,37
"294",2,4,7,4,0,41,5
"295",2,4,8,5,3,30.2017787140795,30
"296",2,4,9,7,5,10.5443057827915,48
"297",2,4,10,4,5,22.7419060294314,45
"298",2,4,11,3,1,40.9076242885776,12
"299",2,4,12,5,0,39.4663536995343,6
"300",2,4,13,7,5,10.5443057827915,48
"301",2,4,14,5,6,16.6991282048925,54
"302",2,4,15,4,3,33.2533117005968,29
"303",2,4,16,2,1,38.7791060011258,11
"304",2,4,17,0,1,28.8452532521839,9
"305",2,4,18,1,7,9.26868719452846,58
"306",2,4,19,5,2,35.3651508273853,22
"307",2,4,20,6,7,12.1020287485058,63
"308",2,4,21,6,0,37.1896702947243,7
"309",2,4,22,7,5,10.5443057827915,48
"310",2,4,23,2,3,32.1985361729062,27
"311",2,4,24,0,3,22.8581985347459,25
"312",2,4,25,7,5,10.5443057827915,48
"313",2,5,0,5,2,26.7413832231916,22
"314",2,5,1,4,3,19.7149567793169,29
"315",2,5,2,0,1,23.566066367577,9
"316",2,5,3,0,1,23.566066367577,9
"317",2,5,4,4,7,10.1853321102855,61
"318",2,5,5,6,3,29.229751731498,31
"319",2,5,6,5,1,30.2251483748163,14
"320",2,5,7,3,0,28.7002044375119,4
"321",2,5,8,7,7,28.9272175673971,64
"322",2,5,9,0,1,23.566066367577,9
"323",2,5,10,5,1,30.2251483748163,14
"324",2,5,11,2,4,12.4720538948888,35
"325",2,5,12,6,0,37.1109662988746,7
"326",2,5,13,2,4,12.4720538948888,35
"327",2,5,14,4,1,26.9682826499241,13
"328",2,5,15,1,1,23.0670188482568,10
"329",2,5,16,6,3,29.229751731498,31
"330",2,5,17,5,6,17.0080917024246,54
"331",2,5,18,5,7,15.2576440646021,62
"332",2,5,19,5,7,15.2576440646021,62
"333",2,5,20,4,0,31.245319369386,5
"334",2,5,21,6,7,21.6046528190693,63
"335",2,5,22,0,2,21.6110266903241,17
"336",2,5,23,7,0,40,8
"337",2,5,24,0,5,11.4950677593632,41
"338",2,5,25,3,2,20.6861158439419,20
"339",2,6,0,2,7,22.7871956800355,59
"340",2,6,1,6,7,20.4446250137165,63
"341",2,6,2,4,4,29.8883078171207,37
"342",2,6,3,0,2,11.653358505489,17
"343",2,6,4,6,2,39.3336482589573,23
"344",2,6,5,5,0,42.2847559640166,6
"345",2,6,6,1,2,17.2758076213588,18
"346",2,6,7,4,0,37.0769305627501,5
"347",2,6,8,2,5,26.5346661952975,43
"348",2,6,9,1,4,23.4213265773459,34
"349",2,6,10,1,6,24.4993874592976,50
"350",2,6,11,3,2,28.0063454946222,20
"351",2,6,12,1,2,17.2758076213588,18
"352",2,6,13,7,5,25.2020685008736,48
"353",2,6,14,4,5,28.2084265087292,45
"354",2,6,15,7,5,25.2020685008736,48
"355",2,6,16,7,7,16.7465688973769,64
"356",2,6,17,5,5,28.3145729286647,46
"357",2,6,18,0,3,16.0598612419678,25
"358",2,6,19,0,0,5,1
"359",2,6,20,6,7,20.4446250137165,63
"360",2,6,21,4,7,23.6946930379085,61
"361",2,6,22,4,7,23.6946930379085,61
"362",2,6,23,5,1,39.6820673788151,14
"363",2,6,24,1,2,17.2758076213588,18
"364",2,6,25,3,7,23.5170339280963,60
"365",2,7,0,1,0,20.2394904783347,2
"366",2,7,1,0,0,22.3949617635003,1
"367",2,7,2,2,7,21.5392806742125,59
"368",2,7,3,0,2,11.8602047638796,17
"369",2,7,4,5,4,9.31530200530262,38
"370",2,7,5,0,6,26.3438671637303,49
"371",2,7,6,4,1,20.0212853773351,13
"372",2,7,7,5,7,16.5767018559451,62
"373",2,7,8,3,6,12.3829078905233,52
"374",2,7,9,5,4,9.31530200530262,38
"375",2,7,10,1,6,20.6939688019751,50
"376",2,7,11,2,5,10.2189600470093,43
"377",2,7,12,1,1,12.5825941680017,10
"378",2,7,13,2,4,6.32781009258118,35
"379",2,7,14,2,6,15.6996608179682,51
"380",2,7,15,7,6,17.0087700264772,56
"381",2,7,16,1,6,20.6939688019751,50
"382",2,7,17,1,0,20.2394904783347,2
"383",2,7,18,0,3,11.5476984388553,25
"384",2,7,19,4,1,20.0212853773351,13
"385",2,7,20,5,3,11.7288356407738,30
"386",2,7,21,0,5,20.2616354606942,41
"387",2,7,22,0,4,14.7206183932696,33
"388",2,7,23,5,6,12.1664626597189,54
"389",2,7,24,2,2,7.03392154809738,19
"390",2,7,25,0,6,26.3438671637303,49
"391",2,8,0,5,4,20.3226651922871,38
"392",2,8,1,6,7,22.7035657582712,63
"393",2,8,2,3,0,18.0396827960014,4
"394",2,8,3,1,6,18.5758369948274,50
"395",2,8,4,3,0,18.0396827960014,4
"396",2,8,5,1,7,11.5838939864101,58
"397",2,8,6,4,2,18.0384022904486,21
"398",2,8,7,4,7,21.9787908741526,61
"399",2,8,8,0,5,24.3783971369598,41
"400",2,8,9,1,4,30.8327595695634,34
"401",2,8,10,5,6,23.806111341599,54
"402",2,8,11,3,6,23.7703482528323,52
"403",2,8,12,3,6,23.7703482528323,52
"404",2,8,13,7,5,24.0901958561226,48
"405",2,8,14,2,7,16.3775166340284,59
"406",2,8,15,0,6,15.4440887909428,49
"407",2,8,16,4,7,21.9787908741526,61
"408",2,8,17,2,5,25.541740976604,43
"409",2,8,18,0,4,32.9739157989089,33
"410",2,8,19,1,3,35.6838595874641,26
"411",2,8,20,6,7,22.7035657582712,63
"412",2,8,21,2,3,30.6722120977929,27
"413",2,8,22,0,2,44,17
"414",2,8,23,1,1,36.5707292921801,10
"415",2,8,24,3,7,19.9830709947266,60
"416",2,8,25,2,2,31.7681472778408,19
"417",3,1,0,0,0,13.0102742683962,1
"418",3,1,1,5,2,28.6858359968379,22
"419",3,1,2,5,6,28.3798682090354,54
"420",3,1,3,1,1,14.3982546071485,10
"421",3,1,4,3,5,36.7256070473147,44
"422",3,1,5,3,1,21.4990874586836,12
"423",3,1,6,5,4,14.1246605775214,38
"424",3,1,7,2,3,6.46584644171384,27
"425",3,1,8,6,0,21.1600038540899,7
"426",3,1,9,7,0,24.9340292955019,8
"427",3,1,10,5,5,20.4455762965088,46
"428",3,1,11,7,3,28.4676866956778,32
"429",3,1,12,6,3,31.9549914934812,31
"430",3,1,13,7,6,21.9142561959824,56
"431",3,1,14,3,0,35.2634551023311,4
"432",3,1,15,3,1,21.4990874586836,12
"433",3,1,16,2,2,6.75637195645993,19
"434",3,1,17,6,1,27.3562618330236,15
"435",3,1,18,3,0,35.2634551023311,4
"436",3,1,19,5,4,14.1246605775214,38
"437",3,1,20,2,1,19.4573369643548,11
"438",3,1,21,2,0,22.4878913810281,3
"439",3,1,22,5,7,33.165898585827,62
"440",3,1,23,4,4,23.3384019634161,37
"441",3,1,24,6,4,12.0467943874429,39
"442",3,1,25,3,0,35.2634551023311,4
"443",3,2,0,1,0,14.4516911694774,2
"444",3,2,1,1,1,21.2533540541626,10
"445",3,2,2,1,0,14.4516911694774,2
"446",3,2,3,0,2,20.0919600131279,17
"447",3,2,4,6,3,17.4674683733072,31
"448",3,2,5,0,6,11.5714756354858,49
"449",3,2,6,1,5,11.2394310600066,42
"450",3,2,7,4,7,21.9249186844556,61
"451",3,2,8,4,5,27.1760066904113,45
"452",3,2,9,4,1,17.490487824806,13
"453",3,2,10,2,7,17.3487913625246,59
"454",3,2,11,3,7,18.6677427352195,60
"455",3,2,12,4,4,13.152397297755,37
"456",3,2,13,5,0,21.6816821330979,6
"457",3,2,14,1,5,11.2394310600066,42
"458",3,2,15,3,1,20.4662846287275,12
"459",3,2,16,1,5,11.2394310600066,42
"460",3,2,17,4,6,31.5451363345831,53
"461",3,2,18,1,7,22.7373781795792,58
"462",3,2,19,1,0,14.4516911694774,2
"463",3,2,20,0,4,17.1299147137803,33
"464",3,2,21,2,6,14.7277195222824,51
"465",3,2,22,4,3,5,29
"466",3,2,23,2,7,17.3487913625246,59
"467",3,2,24,1,5,11.2394310600066,42
"468",3,2,25,5,0,21.6816821330979,6
"469",3,3,0,3,2,16.6590431802644,20
"470",3,3,1,1,4,20.2772028440318,34
"471",3,3,2,7,0,33.5913635424241,8
"472",3,3,3,0,1,34.2625141121106,9
"473",3,3,4,3,6,14.7859982469026,52
"474",3,3,5,4,3,23.8897530897015,29
"475",3,3,6,2,5,17.2795925938027,43
"476",3,3,7,3,5,19.2947258838394,44
"477",3,3,8,5,5,32.4830156276143,46
"478",3,3,9,0,5,21.5193354723891,41
"479",3,3,10,6,4,27.3230917656449,39
"480",3,3,11,2,6,8.83696021507114,51
"481",3,3,12,4,7,24.4038102365616,61
"482",3,3,13,1,2,18.3975274445103,18
"483",3,3,14,3,1,15.7425036624503,12
"484",3,3,15,0,1,34.2625141121106,9
"485",3,3,16,1,2,18.3975274445103,18
"486",3,3,17,2,0,26.2443569567037,3
"487",3,3,18,2,0,26.2443569567037,3
"488",3,3,19,3,7,13.4490082478785,60
"489",3,3,20,2,0,26.2443569567037,3
"490",3,3,21,7,6,16.3378619247359,56
"491",3,3,22,4,0,19.6582324617676,5
"492",3,3,23,1,6,16.3648003599468,50
"493",3,3,24,4,0,19.6582324617676,5
"494",3,3,25,3,2,16.6590431802644,20
"495",3,4,0,6,1,32.3519932424224,15
"496",3,4,1,4,6,10.2991508546528,53
"497",3,4,2,3,2,33.9996146668041,20
"498",3,4,3,6,3,23.3280871022699,31
"499",3,4,4,0,4,11.2084776559583,33
"500",3,4,5,1,3,21.051096926491,26
"501",3,4,6,5,0,38.8985552190564,6
"502",3,4,7,0,0,25.3302998302219,1
"503",3,4,8,5,2,26.6062176306521,22
"504",3,4,9,7,2,18.2544382094555,24
"505",3,4,10,0,6,7.93420210310296,49
"506",3,4,11,6,5,5,47
"507",3,4,12,1,4,11.7956210518755,34
"508",3,4,13,4,4,28.8469743815656,37
"509",3,4,14,2,6,34.7100072446802,51
"510",3,4,15,6,3,23.3280871022699,31
"511",3,4,16,0,4,11.2084776559583,33
"512",3,4,17,2,0,31.7152915243877,3
"513",3,4,18,4,3,19.3716767811949,29
"514",3,4,19,7,7,14.2264132472488,64
"515",3,4,20,1,4,11.7956210518755,34
"516",3,4,21,5,4,32.4641829723262,38
"517",3,4,22,1,5,11.2316885924414,42
"518",3,4,23,7,5,13.7559243022013,48
"519",3,4,24,1,1,28.4559070647524,10
"520",3,4,25,7,0,19.6628083213218,8
"521",3,5,0,2,5,15.299913306286,43
"522",3,5,1,2,5,15.299913306286,43
"523",3,5,2,5,5,33.8084823646988,46
"524",3,5,3,2,6,11.812189013399,51
"525",3,5,4,6,5,19.7376351656892,47
"526",3,5,5,7,3,16.0607383462982,32
"527",3,5,6,1,1,36.1883788319588,10
"528",3,5,7,7,2,24.4458982849625,24
"529",3,5,8,1,5,5.92641426149868,42
"530",3,5,9,0,4,5.43702725080149,33
"531",3,5,10,5,3,15.8334627941281,30
"532",3,5,11,6,6,30.4656730437032,55
"533",3,5,12,1,7,13.0926941060473,58
"534",3,5,13,0,7,10.1978781001307,57
"535",3,5,14,0,0,14.2114879697256,1
"536",3,5,15,5,0,33.9487052980907,6
"537",3,5,16,3,1,23.0047286689008,12
"538",3,5,17,4,2,12.9594029260569,21
"539",3,5,18,1,0,19.1573521058285,2
"540",3,5,19,3,2,18.0611509965357,20
"541",3,5,20,7,2,24.4458982849625,24
"542",3,5,21,1,5,5.92641426149868,42
"543",3,5,22,1,6,5,50
"544",3,5,23,3,0,17.7451410034699,4
"545",3,5,24,2,1,34.9374721448933,11
"546",3,5,25,0,2,35.1520194779909,17
"547",3,6,0,6,3,10.1708742979089,31
"548",3,6,1,2,1,27.7447654386671,11
"549",3,6,2,1,3,27.8150053025823,26
"550",3,6,3,6,2,15.4402737403131,23
"551",3,6,4,7,3,5,32
"552",3,6,5,1,3,27.8150053025823,26
"553",3,6,6,2,4,28.3911146000985,35
"554",3,6,7,0,3,22.7498969719824,25
"555",3,6,8,3,3,25.4117052447151,28
"556",3,6,9,0,3,22.7498969719824,25
"557",3,6,10,5,1,32.7500537497685,14
"558",3,6,11,0,2,29.3988081966524,17
"559",3,6,12,2,1,27.7447654386671,11
"560",3,6,13,6,1,29.2608637534138,15
"561",3,6,14,1,4,24.8315823300275,34
"562",3,6,15,5,4,20.3710827788062,38
"563",3,6,16,6,0,36.7435882331707,7
"564",3,6,17,6,5,24.6782459873829,47
"565",3,6,18,7,2,13.3171245853786,24
"566",3,6,19,5,2,26.0164685622621,22
"567",3,6,20,6,5,24.6782459873829,47
"568",3,6,21,2,4,28.3911146000985,35
"569",3,6,22,0,4,23.6561357173726,33
"570",3,6,23,5,4,20.3710827788062,38
"571",3,6,24,7,1,24.1791433486589,16
"572",3,6,25,1,0,23.7800427959281,2
"573",3,7,0,6,4,29.6458518081097,39
"574",3,7,1,5,4,28.5852675185226,38
"575",3,7,2,1,0,23.1814338725167,2
"576",3,7,3,4,7,14.9371569230758,61
"577",3,7,4,1,3,26.04817980787,26
"578",3,7,5,2,2,18.3085010843607,19
"579",3,7,6,0,7,17.353131304522,57
"580",3,7,7,3,3,23.9038222621036,28
"581",3,7,8,5,4,28.5852675185226,38
"582",3,7,9,3,4,27.204002948246,36
"583",3,7,10,4,0,21.3276199069211,5
"584",3,7,11,7,1,20.7280416518047,16
"585",3,7,12,1,0,23.1814338725167,2
"586",3,7,13,3,2,10.1668255150191,20
"587",3,7,14,7,1,20.7280416518047,16
"588",3,7,15,5,0,27.6469892240641,6
"589",3,7,16,6,0,28.7186397651898,7
"590",3,7,17,6,2,19.5774244925782,23
"591",3,7,18,6,4,29.6458518081097,39
"592",3,7,19,6,6,27.3089690715069,55
"593",3,7,20,5,7,26.0644722029283,62
"594",3,7,21,1,0,23.1814338725167,2
"595",3,7,22,7,3,25.0184773369168,32
"596",3,7,23,3,0,11.1803300380583,4
"597",3,7,24,6,4,29.6458518081097,39
"598",3,7,25,6,2,19.5774244925782,23
"599",3,8,0,4,0,21.5194503360743,5
"600",3,8,1,7,2,25.1935462901397,24
"601",3,8,2,0,3,25.9403567910884,25
"602",3,8,3,4,7,37.3320886881427,61
"603",3,8,4,4,0,21.5194503360743,5
"604",3,8,5,3,4,34.3572891630577,36
"605",3,8,6,1,5,24.0128229034792,42
"606",3,8,7,7,1,31.6187393045721,16
"607",3,8,8,0,7,22.6140038799137,57
"608",3,8,9,0,1,38.5575676715956,9
"609",3,8,10,1,5,24.0128229034792,42
"610",3,8,11,7,2,25.1935462901397,24
"611",3,8,12,1,6,27.498713511353,50
"612",3,8,13,3,2,35.0117762490902,20
"613",3,8,14,0,7,22.6140038799137,57
